accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
PQ065586	PQ065586.1	NY-NYCPHL-001351	2024-06-XX	North America	USA	New York	New York City	Homo sapiens	2024-07-29		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9807767393983032	2257	610	0	good	good	good	good	good		False	[2024.4166666666667:2024.4959016393443]
PQ065596	PQ065596.1	NY-NYCPHL-0001361	2024-07-XX	North America	USA	New York	New York City	Homo sapiens	2024-07-29		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9598395610747988	6371	589	4	good	good	good	good	good		False	[2024.4986338797814:2024.5806010928961]
PQ065597	PQ065597.1	NY-NYCPHL-0001362	2024-07-XX	North America	USA	New York	New York City	Homo sapiens	2024-07-29		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9642561952040728	5507	593	0	good	good	good	good	good		False	[2024.4986338797814:2024.5806010928961]
PQ065598	PQ065598.1	NY-NYCPHL-0001363	2024-07-XX	North America	USA	New York	New York City	Homo sapiens	2024-07-29		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.,Siemetzki-Kapoor,U.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9612137377097394	6096	595	0	good	good	good	good	good		False	[2024.4986338797814:2024.5806010928961]
PQ152020	PQ152020.1	WA-UW-185727	2024-07-11	North America	USA	Washington		Homo sapiens	2024-08-14		Roychoudhury et al.	Roychoudhury,P.,Xie,X.,Sereewit,J.,Ellis,S.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	IIb	hMPXV-1	B.1.20	1.0	0	635	0	good	good	good	good	good		False	2024.525956284153
PQ155103	PQ155103.1	hMpxV/USA/IL-RIPHL-050-0185/2024	2024-06-21	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-08-14		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9889812331080224	617	618	0	good	good	good	good	good		False	2024.47131147541
PQ155105	PQ155105.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00650/2024	2024-07-10	North America	USA			Homo sapiens	2024-08-14		Heibeck et al.	Heibeck,N.	Los Angeles Department of Public Health, Los Angeles Department of Public Health Laboratory	IIb	hMPXV-1	B.1	0.9853302841148224	2158	619	1	good	good	good	good	good		False	2024.5232240437158
PQ159954	PQ159954.1	hMpxV/USA/CA-CDPH-1M1000596/2024	2024-04-23	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9057446668255504	17541	570	0	mediocre	good	good	good	good		False	2024.3101092896175
PQ159956	PQ159956.1	hMpxV/USA/CA-CDPH-1M1000598/2024	2024-04-19	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9850970290402568	1399	607	0	good	good	good	good	good		False	2024.299180327869
PQ159958	PQ159958.1	hMpxV/USA/CA-CDPH-1M1000600/2024	2024-05-16	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9774655314919704	2903	606	1	good	good	good	good	good		False	2024.372950819672
PQ159960	PQ159960.1	hMpxV/USA/CA-CDPH-1M1000602/2024	2024-05-22	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9510620712036468	8109	587	2	mediocre	good	good	good	good		False	2024.389344262295
PQ159961	PQ159961.1	hMpxV/USA/CA-CDPH-1M1000603/2024	2024-05-29	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.94771536795988	9527	592	0	mediocre	good	good	good	good		False	2024.4084699453551
PQ159963	PQ159963.1	hMpxV/USA/CA-CDPH-1M1000605/2024	2024-05-28	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9708988940667008	4775	595	0	good	good	good	good	good		False	2024.405737704918
PQ159965	PQ159965.1	hMpxV/USA/CA-CDPH-1M1000607/2024	2024-05-29	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9858069357889346	1259	610	0	good	good	good	good	good	OPG096:82-93	False	2024.4084699453551
PQ159966	PQ159966.1	hMpxV/USA/CA-CDPH-1M1000608/2024	2024-06-10	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9664366230750118	5527	599	1	good	good	good	good	good		False	2024.441256830601
PQ159968	PQ159968.1	hMpxV/USA/CA-CDPH-1M1000615/2023	2023-09-23	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9870188480241774	1813	600	1	good	good	good	good	good		False	2023.727397260274
PQ159973	PQ159973.1	hMpxV/USA/CA-CDPH-1M1000620/2023	2023-10-10	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.992581474476317	716	609	0	good	good	good	good	good		False	2023.7739726027398
PQ159976	PQ159976.1	hMpxV/USA/CA-CDPH-1M1000623/2023	2023-09-22	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.993940438823786	511	612	0	good	good	good	good	good		False	2023.7246575342465
PQ159982	PQ159982.1	hMpxV/USA/CA-CDPH-1M1000630/2024	2024-06-03	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9623242346951713	6247	591	6	good	good	good	good	good		False	2024.422131147541
PQ159985	PQ159985.1	hMpxV/USA/CA-CDPH-1M1000634/2024	2024-06-17	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.966228721812899	5491	597	0	good	good	good	good	good		False	2024.4603825136612
PQ159989	PQ159989.1	hMpxV/USA/CA-CDPH-1M1000638/2024	2024-07-01	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9613252944845316	6414	605	0	good	good	good	good	good		False	2024.4986338797814
PQ159990	PQ159990.1	hMpxV/USA/CA-CDPH-1M1000639/2024	2024-06-11	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.974276021885411	4187	594	0	good	good	good	good	good		False	2024.4439890710382
PQ160003	PQ160003.1	hMpxV/USA/CA-CDPH-1M1000491/2023	2023-12-12	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9685054941711584	5429	592	0	good	good	good	good	good		False	2023.9465753424658
PQ160010	PQ160010.1	hMpxV/USA/CA-CDPH-1M1000531/2023	2023-10-16	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.987607056473082	1600	605	0	good	good	good	good	good		False	2023.7904109589042
PQ160029	PQ160029.1	hMpxV/USA/CA-CDPH-1M1000550/2023	2023-10-27	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9895085924070404	1168	610	0	good	good	good	good	good		False	2023.8205479452056
PQ160030	PQ160030.1	hMpxV/USA/CA-CDPH-1M1000551/2023	2023-11-03	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9845848820287106	1999	609	0	good	good	good	good	good		False	2023.8397260273973
PQ160034	PQ160034.1	hMpxV/USA/CA-CDPH-1M1000555/2023	2023-10-26	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.8896754204929795	20441	515	0	mediocre	good	good	good	good		False	2023.817808219178
PQ160038	PQ160038.1	hMpxV/USA/CA-CDPH-1M1000559/2024	2024-04-15	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9815728491093204	2094	607	0	good	good	good	good	good		False	2024.2882513661202
PQ160039	PQ160039.1	hMpxV/USA/CA-CDPH-1M1000560/2024	2024-04-15	North America	USA			Homo sapiens	2024-08-14		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.978383339502761	2723	602	0	good	good	good	good	good		False	2024.2882513661202
PQ195829	PQ195829.1	hMpxV/USA/IL-RIPHL-050-0188/2024	2024-07-03	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-08-16		Barbian et al.	Barbian,H.,Kunstman,K.,Green,S.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9656100887890512	5239	612	0	good	good	good	good	good		False	2024.5040983606557
PQ207093	PQ207093.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00653/2024	2024-07-29	North America	USA			Homo sapiens	2024-08-20		Heibeck et al.	Heibeck,N.	Los Angeles Department of Public Health, Los Angeles Department of Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9800769741746066	1947	614	5	good	good	good	good	good		False	2024.5751366120219
PQ211174	PQ211174.1	Monkeypox/PT0826/2024	2024-08-06	Europe	Portugal			Homo sapiens	2024-08-21		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.6	0.9383040327774088	10571	589	0	mediocre	good	good	good	good		False	2024.5969945355191
PQ211175	PQ211175.1	Monkeypox/PT0827/2024	2024-08-06	Europe	Portugal			Homo sapiens	2024-08-21		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.20	0.932366169900968	11738	586	0	mediocre	good	good	good	good		False	2024.5969945355191
PQ213330	PQ213330.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00656/2024	2024-08-08	North America	USA			Homo sapiens	2024-08-21		Heibeck et al.	Heibeck,N.	Los Angeles County Department of Public Health, Los Angeles County Department of Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.974250668072958	3073	602	2	good	good	good	good	good	OPG153:386-510	False	2024.6024590163934
PQ218885	PQ218885.1	hMpxV/USA/CA-CDPH-1M1000425/2023	2023-09-26	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.988266255596854	1562	607	0	good	good	good	good	good	OPG209:84-191	False	2023.7356164383561
PQ218908	PQ218908.1	hMpxV/USA/CA-CDPH-1M1000451/2023	2023-12-12	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9854671947020672	1920	604	0	good	good	good	good	good		False	2023.9465753424658
PQ218913	PQ218913.1	hMpxV/USA/CA-CDPH-1M1000456/2023	2023-12-18	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.986623328549914	1782	614	0	good	good	good	good	good		False	2023.9630136986302
PQ218916	PQ218916.1	hMpxV/USA/CA-CDPH-1M1000459/2023	2023-12-22	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9790171848140804	3057	607	0	good	good	good	good	good		False	2023.9739726027397
PQ218917	PQ218917.1	hMpxV/USA/CA-CDPH-1M1000460/2023	2023-12-21	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9825007986450922	2006	610	0	good	good	good	good	good		False	2023.9712328767123
PQ218918	PQ218918.1	hMpxV/USA/CA-CDPH-1M1000461/2023	2023-12-27	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.989305761907418	1017	613	0	good	good	good	good	good		False	2023.9876712328767
PQ218921	PQ218921.1	hMpxV/USA/CA-CDPH-1M1000464/2023	2023-12-25	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9904111881303592	1132	606	0	good	good	good	good	good		False	2023.982191780822
PQ218930	PQ218930.1	hMpxV/USA/CA-CDPH-1M1000474/2024	2024-02-09	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9730134020252624	4638	603	0	good	good	good	good	good		False	2024.1079234972678
PQ218934	PQ218934.1	hMpxV/USA/CA-CDPH-1M1000478/2024	2024-02-16	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9893463280073423	561	609	0	good	good	good	good	good		False	2024.127049180328
PQ218937	PQ218937.1	hMpxV/USA/CA-CDPH-1M1000499/2023	2023-11-29	North America	USA			Homo sapiens	2024-08-22		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9659244760634657	5952	593	0	good	good	good	good	good		False	2023.9109589041095
PQ240044	PQ240044.1	Monkeypox/PT0828/2024	2024-08-13	Europe	Portugal			Homo sapiens	2024-08-27		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.20	0.974925079484202	3943	603	0	good	good	good	good	good		False	2024.6161202185792
PQ240045	PQ240045.1	Monkeypox/PT0829/2024	2024-08-08	Europe	Portugal			Homo sapiens	2024-08-27		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Lopes de Carvalho,I.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases	IIb	hMPXV-1	B.1.20	0.9448351748652444	9279	588	0	mediocre	good	good	good	good		False	2024.6024590163934
PQ249164	PQ249164.1	WA-UW-500470	2024-08-10	North America	USA	Washington		Homo sapiens	2024-08-29		Roychoudhury et al.	Roychoudhury,P.,Xie,X.,Sereewit,J.,Ellis,S.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	IIb	hMPXV-1	B.1.20	0.9999695754250568	6	621	0	good	good	good	good	good		False	2024.6079234972678
PQ249165	PQ249165.1	WA-UW-902910	2024-08-10	North America	USA	Washington		Homo sapiens	2024-08-29		Roychoudhury et al.	Roychoudhury,P.,Xie,X.,Sereewit,J.,Ellis,S.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	IIb	hMPXV-1	B.1.20	0.999964504662566	6	622	1	good	good	good	good	good		False	2024.6079234972678
PQ267952	PQ267952.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00660/2024	2024-08-06	North America	USA			Homo sapiens	2024-08-30		Heibeck et al.	Heibeck,N.	Los Angeles County Department of Public Health, Los Angeles County Department of Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.986932645061838	1776	612	0	good	good	good	good	good		False	2024.5969945355191
PQ267953	PQ267953.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00661/2024	2024-08-06	North America	USA			Homo sapiens	2024-08-30		Heibeck et al.	Heibeck,N.	Los Angeles County Department of Public Health, Los Angeles County Department of Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9822472605205644	2260	602	2	good	good	good	good	good		False	2024.5969945355191
PQ267954	PQ267954.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00662/2024	2024-08-01	North America	USA			Homo sapiens	2024-08-30		Heibeck et al.	Heibeck,N.	Los Angeles County Department of Public Health, Los Angeles County Department of Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9679679933471595	3329	595	0	good	good	good	good	good	OPG200:104-150	False	2024.5833333333333
PQ274319	PQ274319.1	hMpxV/USA/CA-CDPH-1M1000646/2024	2024-07-02	North America	USA			Homo sapiens	2024-09-03		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1	0.9834794558057696	1717	609	1	good	good	good	good	good		False	2024.5013661202186
PQ274320	PQ274320.1	hMpxV/USA/CA-CDPH-1M1000647/2024	2024-07-06	North America	USA			Homo sapiens	2024-09-03		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.971000309316512	4179	599	0	good	good	good	good	good		False	2024.5122950819673
PQ274321	PQ274321.1	hMpxV/USA/CA-CDPH-1M1000648/2024	2024-07-06	North America	USA			Homo sapiens	2024-09-03		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9653717629519952	5287	597	2	good	good	good	good	good		False	2024.5122950819673
PQ274323	PQ274323.1	hMpxV/USA/CA-CDPH-1M1000650/2024	2024-07-10	North America	USA			Homo sapiens	2024-09-03		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9773438331921972	3168	602	1	good	good	good	good	good		False	2024.5232240437158
PQ274324	PQ274324.1	hMpxV/USA/CA-CDPH-1M1000651/2024	2024-07-08	North America	USA			Homo sapiens	2024-09-03		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.972962694400357	4168	600	1	good	good	good	good	good		False	2024.5177595628415
PQ274329	PQ274329.1	hMpxV/USA/CA-CDPH-1M1000656/2024	2024-06-11	North America	USA			Homo sapiens	2024-09-03		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9689314382203652	5166	595	0	good	good	good	good	good		False	2024.4439890710382
PQ274331	PQ274331.1	hMpxV/USA/CA-CDPH-1M1000658/2024	2024-07-20	North America	USA			Homo sapiens	2024-09-03		Kath et al.	Kath,C.,Haw,M.,Espinosa,A.,Hacker,J.	CDPH, VRDL	IIb	hMPXV-1	B.1.20	0.9679223564847446	4786	597	0	good	good	good	good	good		False	2024.5505464480875
LC756922	LC756922.1	MPXV/human/Japan/Tokyo/2023/TKY220310	2023-01-25	Asia	Japan	Tokyo		Homo sapiens	2023-02-22		Kasuya et al.	Kasuya,F.,Negishi,A.,Kumagai,R.,Hasegawa,M.,Fujiwara,T.,Miyake,H.,Nagashima,M.,Sadamasu,K.	Department of Microbiology; 3-24-1,Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073	IIb	hMPXV-1	C.1	1.0	0	612	0	good	good	good	good	good		False	2023.0671232876712
LC756925	LC756925.1	MPXV/human/Japan/Tokyo/2023/TKY220342	2023-02-09	Asia	Japan	Tokyo		Homo sapiens	2023-02-22		Kasuya et al.	Kasuya,F.,Negishi,A.,Kumagai,R.,Hasegawa,M.,Fujiwara,T.,Miyake,H.,Nagashima,M.,Sadamasu,K.	Department of Microbiology; 3-24-1,Hyakunin-cho, Shinjuku-ku, Tokyo 169-0073	IIb	hMPXV-1	C.1	1.0	0	613	0	good	good	good	good	good		False	2023.1082191780822
LC831698	LC831698.1	MPXV/human/Japan/Tokyo/NCGM240303/2024	2024-03-03	Asia	Japan	Tokyo		Homo sapiens	2024-07-25		Higashi-Kuwata et al.	Higashi-Kuwata,N.,Okada,W.,Takahashi,K.,Nagashima,M.,Morioka,S.,Iwamoto,N.,Sadamasu,K.,Yoshimura,K.,Ohmagari,N.,Mitsuya,H.	Toyama, Shinjuku-ku, Tokyo 162-8655	IIb	hMPXV-1	C.1	1.0	0	619	0	good	good	good	good	good		False	2024.1707650273224
MK783027	MK783027.1	MK783027	2017-11-09	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	CDC, NCEZID/DHCPP/PRB	IIb	hMPXV-1	A	0.9929769939505804	985	544	0	good	good	good	good	good		False	2017.8561643835617
MK783028	MK783028.1	MK783028	2017-11-09	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	NCEZID/DHCPP/PRB, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A	0.9979311289038532	8	546	0	good	good	good	good	good		False	2017.8561643835617
MK783029	MK783029.1	MK783029	2017-12-06	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	NCEZID/DHCPP/PRB, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A	0.9978905628039288	16	549	0	good	good	good	good	good		False	2017.9301369863015
